Source,recipe_name,Target,ingredient_en,Type,book,chapter,section,ingredient_type
B07C005S02,assaturae_aliter_assaturas_1,caro,meat (caro),Undirected,7,5,2,Meat
B07C005S03,assaturae_aliter_assaturas_2,piper,pepper,Undirected,7,5,3,Spices
B07C005S03,assaturae_aliter_assaturas_2,cuminum,cumin,Undirected,7,5,3,Spices
B07C005S03,assaturae_aliter_assaturas_2,liquamen,liquamen,Undirected,7,5,3,Additive
B07C005S03,assaturae_aliter_assaturas_2,sal,salt,Undirected,7,5,3,Additive
B07C005S03,assaturae_aliter_assaturas_2,mel,honey,Undirected,7,5,3,Additive
B07C005S03,assaturae_aliter_assaturas_2,oleum,oil,Undirected,7,5,3,Plants
B07C005S03,assaturae_aliter_assaturas_2,defritum,defritum,Undirected,7,5,3,Additive
B07C005S03,assaturae_aliter_assaturas_2,caro,meat (caro),Undirected,7,5,3,Meat
B07C005S04,assaturae_aliter_assaturas_3,piper,pepper,Undirected,7,5,4,Spices
B07C005S04,assaturae_aliter_assaturas_3,cuminum,cumin,Undirected,7,5,4,Spices
B07C005S04,assaturae_aliter_assaturas_3,anethum,dill,Undirected,7,5,4,Herbs
B07C005S04,assaturae_aliter_assaturas_3,zingiber,ginger,Undirected,7,5,4,Spices
B07C005S04,assaturae_aliter_assaturas_3,laser,laser,Undirected,7,5,4,Spices
B07C005S04,assaturae_aliter_assaturas_3,carum,caraway,Undirected,7,5,4,Spices
B07C005S04,assaturae_aliter_assaturas_3,apium,celery (celery seed),Undirected,7,5,4,Herbs
B07C005S04,assaturae_aliter_assaturas_3,petroselinum,parsley,Undirected,7,5,4,Herbs
B07C005S04,assaturae_aliter_assaturas_3,liquamen,liquamen,Undirected,7,5,4,Additive
B07C005S04,assaturae_aliter_assaturas_3,oleum,oil,Undirected,7,5,4,Plants
B07C005S04,assaturae_aliter_assaturas_3,ligusticum,lovage,Undirected,7,5,4,Herbs
B07C005S04,assaturae_aliter_assaturas_3,pyrethrum,pellitory,Undirected,7,5,4,Spices
B07C005S04,assaturae_aliter_assaturas_3,asaron,wild ginger,Undirected,7,5,4,Spices
B07C005S04,assaturae_aliter_assaturas_3,caro,meat (caro),Undirected,7,5,4,Meat
B07C005S05,assaturae_in_collari,piper,pepper,Undirected,7,5,5,Spices
B07C005S05,assaturae_in_collari,liquamen,liquamen,Undirected,7,5,5,Additive
B07C005S05,assaturae_in_collari,mel,honey,Undirected,7,5,5,Additive
B07C005S05,assaturae_in_collari,caro,meat (caro),Undirected,7,5,5,Meat
B07C006S01,in_elixam_et_copadia,piper,pepper,Undirected,7,6,1,Spices
B07C006S01,in_elixam_et_copadia,origanum,oregano,Undirected,7,6,1,Herbs
B07C006S01,in_elixam_et_copadia,ruta,rue,Undirected,7,6,1,Herbs
B07C006S01,in_elixam_et_copadia,cepa,onion,Undirected,7,6,1,Vegetables
B07C006S01,in_elixam_et_copadia,acetum,vinegar,Undirected,7,6,1,Additive
B07C006S01,in_elixam_et_copadia,mel,honey,Undirected,7,6,1,Additive
B07C006S01,in_elixam_et_copadia,caroenum,caroenum,Undirected,7,6,1,Additive
B07C006S01,in_elixam_et_copadia,oleum,oil,Undirected,7,6,1,Plants
B07C006S01,in_elixam_et_copadia,vinum,wine,Undirected,7,6,1,Alcoholic Beverages
B07C006S01,in_elixam_et_copadia,ligusticum,lovage,Undirected,7,6,1,Herbs
B07C006S01,in_elixam_et_copadia,silphium,silphium,Undirected,7,6,1,Spices
B07C006S02,lus_in_elixam,piper,pepper,Undirected,7,6,2,Spices
B07C006S02,lus_in_elixam,petroselinum,parsley,Undirected,7,6,2,Herbs
B07C006S02,lus_in_elixam,cepa,onion,Undirected,7,6,2,Vegetables
B07C006S02,lus_in_elixam,liquamen,liquamen,Undirected,7,6,2,Additive
B07C006S02,lus_in_elixam,acetum,vinegar,Undirected,7,6,2,Additive
B07C006S02,lus_in_elixam,oleum,oil,Undirected,7,6,2,Plants
B07C006S02,lus_in_elixam,cariota,date,Undirected,7,6,2,Fruit
B07C006S03,ius_in_elixam,piper,pepper,Undirected,7,6,3,Spices
B07C006S03,ius_in_elixam,foeniculum,fennel,Undirected,7,6,3,Herbs
B07C006S03,ius_in_elixam,ruta,rue,Undirected,7,6,3,Herbs
B07C006S03,ius_in_elixam,cepa,onion,Undirected,7,6,3,Vegetables
B07C006S03,ius_in_elixam,liquamen,liquamen,Undirected,7,6,3,Additive
B07C006S03,ius_in_elixam,oleum,oil,Undirected,7,6,3,Plants
B07C006S03,ius_in_elixam,cariota,date,Undirected,7,6,3,Fruit
B07C006S04,ius_candidum_in_elixam,piper,pepper,Undirected,7,6,4,Spices
B07C006S04,ius_candidum_in_elixam,ruta,rue,Undirected,7,6,4,Herbs
B07C006S04,ius_candidum_in_elixam,cepa,onion,Undirected,7,6,4,Vegetables
B07C006S04,ius_candidum_in_elixam,liquamen,liquamen,Undirected,7,6,4,Additive
B07C006S04,ius_candidum_in_elixam,conditum,spiced wine,Undirected,7,6,4,Alcoholic Beverages
B07C006S04,ius_candidum_in_elixam,oleum,oil,Undirected,7,6,4,Plants
B07C006S04,ius_candidum_in_elixam,vinum,wine,Undirected,7,6,4,Alcoholic Beverages
B07C006S04,ius_candidum_in_elixam,nucleus,pine nuts,Undirected,7,6,4,Nuts & Seeds
B07C006S05,ius_candidum_in_elixam_aliter_iuscandidu,piper,pepper,Undirected,7,6,5,Spices
B07C006S05,ius_candidum_in_elixam_aliter_iuscandidu,origanum,oregano,Undirected,7,6,5,Herbs
B07C006S05,ius_candidum_in_elixam_aliter_iuscandidu,thymum,thyme,Undirected,7,6,5,Herbs
B07C006S05,ius_candidum_in_elixam_aliter_iuscandidu,carum,caraway,Undirected,7,6,5,Spices
B07C006S05,ius_candidum_in_elixam_aliter_iuscandidu,cepa,onion,Undirected,7,6,5,Vegetables
B07C006S05,ius_candidum_in_elixam_aliter_iuscandidu,liquamen,liquamen,Undirected,7,6,5,Additive
B07C006S05,ius_candidum_in_elixam_aliter_iuscandidu,acetum,vinegar,Undirected,7,6,5,Additive
B07C006S05,ius_candidum_in_elixam_aliter_iuscandidu,mel,honey,Undirected,7,6,5,Additive
B07C006S05,ius_candidum_in_elixam_aliter_iuscandidu,oleum,oil,Undirected,7,6,5,Plants
B07C006S05,ius_candidum_in_elixam_aliter_iuscandidu,palmula,dates,Undirected,7,6,5,Fruit
B07C006S05,ius_candidum_in_elixam_aliter_iuscandidu,ligusticum,lovage,Undirected,7,6,5,Herbs
B07C006S06,in_copadiis_ius_album,piper,pepper,Undirected,7,6,6,Spices
B07C006S06,in_copadiis_ius_album,cuminum,cumin,Undirected,7,6,6,Spices
B07C006S06,in_copadiis_ius_album,origanum,oregano,Undirected,7,6,6,Herbs
B07C006S06,in_copadiis_ius_album,thymum,thyme,Undirected,7,6,6,Herbs
B07C006S06,in_copadiis_ius_album,ruta,rue,Undirected,7,6,6,Herbs
B07C006S06,in_copadiis_ius_album,acetum,vinegar,Undirected,7,6,6,Additive
B07C006S06,in_copadiis_ius_album,vinum,wine,Undirected,7,6,6,Alcoholic Beverages
B07C006S06,in_copadiis_ius_album,ligusticum,lovage,Undirected,7,6,6,Herbs
B07C006S06,in_copadiis_ius_album,prunum_damascenum,damascene plums,Undirected,7,6,6,Fruit
B07C006S06,in_copadiis_ius_album,mulsum,honied wine,Undirected,7,6,6,Alcoholic Beverages
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,piper,pepper,Undirected,7,6,7,Spices
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,cuminum,cumin,Undirected,7,6,7,Spices
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,foeniculum,fennel,Undirected,7,6,7,Herbs
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,thymum,thyme,Undirected,7,6,7,Herbs
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,apium,celery (celery seed),Undirected,7,6,7,Herbs
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,mulsum,honied wine,Undirected,7,6,7,Alcoholic Beverages
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,uva,grapes,Undirected,7,6,7,Fruit
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,ruta,rue,Undirected,7,6,7,Herbs
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,menta,mint,Undirected,7,6,7,Herbs
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,bacae_myrti,myrtle berry,Undirected,7,6,7,Fruit
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,passum,raisin wine,Undirected,7,6,7,Alcoholic Beverages
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,satureia,savory,Undirected,7,6,7,Herbs
B07C006S07,in_copadiis_ius_album_aliter_ius_candidu,uvae_passae,raisins,Undirected,7,6,7,Fruit
B07C006S08,ius_in_copadiis,piper,pepper,Undirected,7,6,8,Spices
B07C006S08,ius_in_copadiis,carum,caraway,Undirected,7,6,8,Spices
B07C006S08,ius_in_copadiis,satureia,savory,Undirected,7,6,8,Herbs
B07C006S08,ius_in_copadiis,porrum,leeks,Undirected,7,6,8,Vegetables
B07C006S08,ius_in_copadiis,liquamen,liquamen,Undirected,7,6,8,Additive
B07C006S08,ius_in_copadiis,acetum,vinegar,Undirected,7,6,8,Additive
B07C006S08,ius_in_copadiis,mel,honey,Undirected,7,6,8,Additive
B07C006S08,ius_in_copadiis,oleum,oil,Undirected,7,6,8,Plants
B07C006S08,ius_in_copadiis,ovum,eggs,Undirected,7,6,8,Dairy
B07C006S08,ius_in_copadiis,ligusticum,lovage,Undirected,7,6,8,Herbs
B07C006S08,ius_in_copadiis,menta,mint,Undirected,7,6,8,Herbs
B07C006S08,ius_in_copadiis,folia_nardi,spikenard leaves,Undirected,7,6,8,Herbs
B07C006S08,ius_in_copadiis,mulsum,honied wine,Undirected,7,6,8,Alcoholic Beverages
B07C006S08,ius_in_copadiis,spica_nardi,indian spikenard,Undirected,7,6,8,Spices
B07C006S09,ius_album_in_copadiis,piper,pepper,Undirected,7,6,9,Spices
B07C006S09,ius_album_in_copadiis,cuminum,cumin,Undirected,7,6,9,Spices
B07C006S09,ius_album_in_copadiis,thymum,thyme,Undirected,7,6,9,Herbs
B07C006S09,ius_album_in_copadiis,apium,celery (celery seed),Undirected,7,6,9,Herbs
B07C006S09,ius_album_in_copadiis,liquamen,liquamen,Undirected,7,6,9,Additive
B07C006S09,ius_album_in_copadiis,acetum,vinegar,Undirected,7,6,9,Additive
B07C006S09,ius_album_in_copadiis,mel,honey,Undirected,7,6,9,Additive
B07C006S09,ius_album_in_copadiis,oleum,oil,Undirected,7,6,9,Plants
B07C006S09,ius_album_in_copadiis,nux,wallnuts,Undirected,7,6,9,Nuts & Seeds
B07C006S09,ius_album_in_copadiis,ligusticum,lovage,Undirected,7,6,9,Herbs
B07C006S09,ius_album_in_copadiis,nucleus,pine nuts,Undirected,7,6,9,Nuts & Seeds
B07C006S10,ius_in_copadiis_aliter_1,piper,pepper,Undirected,7,6,10,Spices
B07C006S10,ius_in_copadiis_aliter_1,carum,caraway,Undirected,7,6,10,Spices
B07C006S10,ius_in_copadiis_aliter_1,sinapis,mustard,Undirected,7,6,10,Spices
B07C006S10,ius_in_copadiis_aliter_1,satureia,savory,Undirected,7,6,10,Herbs
B07C006S10,ius_in_copadiis_aliter_1,apium,celery (celery seed),Undirected,7,6,10,Herbs
B07C006S10,ius_in_copadiis_aliter_1,cepa,onion,Undirected,7,6,10,Vegetables
B07C006S10,ius_in_copadiis_aliter_1,liquamen,liquamen,Undirected,7,6,10,Additive
B07C006S10,ius_in_copadiis_aliter_1,oleum,oil,Undirected,7,6,10,Plants
B07C006S10,ius_in_copadiis_aliter_1,amygdala,almonds,Undirected,7,6,10,Nuts & Seeds
B07C006S10,ius_in_copadiis_aliter_1,defritum,defritum,Undirected,7,6,10,Additive
B07C006S10,ius_in_copadiis_aliter_1,cariota,date,Undirected,7,6,10,Fruit
B07C006S11,ius_in_copadiis_aliter_2,piper,pepper,Undirected,7,6,11,Spices
B07C006S11,ius_in_copadiis_aliter_2,petroselinum,parsley,Undirected,7,6,11,Herbs
B07C006S11,ius_in_copadiis_aliter_2,cepa,onion,Undirected,7,6,11,Vegetables
B07C006S11,ius_in_copadiis_aliter_2,liquamen,liquamen,Undirected,7,6,11,Additive
B07C006S11,ius_in_copadiis_aliter_2,acetum,vinegar,Undirected,7,6,11,Additive
B07C006S11,ius_in_copadiis_aliter_2,mel,honey,Undirected,7,6,11,Additive
B07C006S11,ius_in_copadiis_aliter_2,oleum,oil,Undirected,7,6,11,Plants
B07C006S11,ius_in_copadiis_aliter_2,palmula,dates,Undirected,7,6,11,Fruit
B07C006S11,ius_in_copadiis_aliter_2,amygdala,almonds,Undirected,7,6,11,Nuts & Seeds
B07C006S11,ius_in_copadiis_aliter_2,ligusticum,lovage,Undirected,7,6,11,Herbs
B07C006S11,ius_in_copadiis_aliter_2,defritum,defritum,Undirected,7,6,11,Additive
B07C006S12,ius_in_copadiis_aliter_3,piper,pepper,Undirected,7,6,12,Spices
B07C006S12,ius_in_copadiis_aliter_3,cuminum,cumin,Undirected,7,6,12,Spices
B07C006S12,ius_in_copadiis_aliter_3,petroselinum,parsley,Undirected,7,6,12,Herbs
B07C006S12,ius_in_copadiis_aliter_3,porrum,leeks,Undirected,7,6,12,Vegetables
B07C006S12,ius_in_copadiis_aliter_3,liquamen,liquamen,Undirected,7,6,12,Additive
B07C006S12,ius_in_copadiis_aliter_3,acetum,vinegar,Undirected,7,6,12,Additive
B07C006S12,ius_in_copadiis_aliter_3,mel,honey,Undirected,7,6,12,Additive
B07C006S12,ius_in_copadiis_aliter_3,oleum,oil,Undirected,7,6,12,Plants
B07C006S12,ius_in_copadiis_aliter_3,ovum,eggs,Undirected,7,6,12,Dairy
B07C006S12,ius_in_copadiis_aliter_3,bacae_myrti,myrtle berry,Undirected,7,6,12,Fruit
B07C006S13,ius_in_elixam_anethatum_crudum,piper,pepper,Undirected,7,6,13,Spices
B07C006S13,ius_in_elixam_anethatum_crudum,anethum,dill,Undirected,7,6,13,Herbs
B07C006S13,ius_in_elixam_anethatum_crudum,laser,laser,Undirected,7,6,13,Spices
B07C006S13,ius_in_elixam_anethatum_crudum,sinapis,mustard,Undirected,7,6,13,Spices
B07C006S13,ius_in_elixam_anethatum_crudum,liquamen,liquamen,Undirected,7,6,13,Additive
B07C006S13,ius_in_elixam_anethatum_crudum,acetum,vinegar,Undirected,7,6,13,Additive
B07C006S13,ius_in_elixam_anethatum_crudum,mel,honey,Undirected,7,6,13,Additive
B07C006S13,ius_in_elixam_anethatum_crudum,oleum,oil,Undirected,7,6,13,Plants
B07C006S13,ius_in_elixam_anethatum_crudum,defritum,defritum,Undirected,7,6,13,Additive
B07C006S13,ius_in_elixam_anethatum_crudum,menta,mint,Undirected,7,6,13,Herbs
B07C006S13,ius_in_elixam_anethatum_crudum,porcus,pork,Undirected,7,6,13,Meat
B07C006S13,ius_in_elixam_anethatum_crudum,cariota,date,Undirected,7,6,13,Fruit
B07C006S14,ius_in_elixam_allecatum,piper,pepper,Undirected,7,6,14,Spices
B07C006S14,ius_in_elixam_allecatum,thymum,thyme,Undirected,7,6,14,Herbs
B07C006S14,ius_in_elixam_allecatum,carum,caraway,Undirected,7,6,14,Spices
B07C006S14,ius_in_elixam_allecatum,apium,celery (celery seed),Undirected,7,6,14,Herbs
B07C006S14,ius_in_elixam_allecatum,cepa,onion,Undirected,7,6,14,Vegetables
B07C006S14,ius_in_elixam_allecatum,mel,honey,Undirected,7,6,14,Additive
B07C006S14,ius_in_elixam_allecatum,oleum,oil,Undirected,7,6,14,Plants
B07C006S14,ius_in_elixam_allecatum,vinum,wine,Undirected,7,6,14,Alcoholic Beverages
B07C006S14,ius_in_elixam_allecatum,palmula,dates,Undirected,7,6,14,Fruit
B07C006S14,ius_in_elixam_allecatum,ligusticum,lovage,Undirected,7,6,14,Herbs
B07C006S14,ius_in_elixam_allecatum,allec,fish paste,Undirected,7,6,14,Additive
B07C007S01,uentricula,piper,pepper,Undirected,7,7,1,Spices
B07C007S01,uentricula,zingiber,ginger,Undirected,7,7,1,Spices
B07C007S01,uentricula,ruta,rue,Undirected,7,7,1,Herbs
B07C007S01,uentricula,liquamen,liquamen,Undirected,7,7,1,Additive
B07C007S01,uentricula,acetum,vinegar,Undirected,7,7,1,Additive
B07C007S01,uentricula,sal,salt,Undirected,7,7,1,Additive
B07C007S01,uentricula,oleum,oil,Undirected,7,7,1,Plants
B07C007S01,uentricula,ovum,eggs,Undirected,7,7,1,Dairy
B07C007S01,uentricula,ligusticum,lovage,Undirected,7,7,1,Herbs
B07C007S01,uentricula,cerebrum,brain,Undirected,7,7,1,Meat
B07C007S01,uentricula,silphium,silphium,Undirected,7,7,1,Spices
B07C007S01,uentricula,merum,pure wine,Undirected,7,7,1,Alcoholic Beverages
B07C007S01,uentricula,porcus,pork,Undirected,7,7,1,Meat
B07C007S01,uentricula,nucleus,pine nuts,Undirected,7,7,1,Nuts & Seeds
B07C007S02,ventrem_ut_tostum_facias,muria,brine,Undirected,7,7,2,Additive
B07C007S02,ventrem_ut_tostum_facias,porcus,pork,Undirected,7,7,2,Meat
B07C008S01,lumbi_et_renes,piper,pepper,Undirected,7,8,1,Spices
B07C008S01,lumbi_et_renes,coriandrum,coriander,Undirected,7,8,1,Herbs
B07C008S01,lumbi_et_renes,foeniculum,fennel,Undirected,7,8,1,Herbs
B07C008S01,lumbi_et_renes,liquamen,liquamen,Undirected,7,8,1,Additive
B07C008S01,lumbi_et_renes,oleum,oil,Undirected,7,8,1,Plants
B07C008S01,lumbi_et_renes,nucleus,pine nuts,Undirected,7,8,1,Nuts & Seeds
B07C008S01,lumbi_et_renes,omentum,caul,Undirected,7,8,1,Meat
B07C008S01,lumbi_et_renes,porcus,pork,Undirected,7,8,1,Meat
B07C009S01,perna,folium_lauri,bay/laurel leaves,Undirected,7,9,1,Herbs
B07C009S01,perna,mel,honey,Undirected,7,9,1,Additive
B07C009S01,perna,oleum,oil,Undirected,7,9,1,Plants
B07C009S01,perna,farina,flour,Undirected,7,9,1,Cereals
B07C009S01,perna,perna,ham,Undirected,7,9,1,Meat
B07C009S01,perna,ficus,fig,Undirected,7,9,1,Fruit
B07C009S01,perna,palmula,dates,Undirected,7,9,1,Fruit
B07C009S02,pernae_cocturam,conditum,spiced wine,Undirected,7,9,2,Alcoholic Beverages
B07C009S02,pernae_cocturam,caroenum,caroenum,Undirected,7,9,2,Additive
B07C009S02,pernae_cocturam,perna,ham,Undirected,7,9,2,Meat
B07C009S02,pernae_cocturam,palmula,dates,Undirected,7,9,2,Fruit
B07C009S02,pernae_cocturam,mustum,must / grape must (mustum),Undirected,7,9,2,Additive
B07C010S01,petasonem_ex_musteis,piper,pepper,Undirected,7,10,1,Spices
B07C010S01,petasonem_ex_musteis,ruta,rue,Undirected,7,10,1,Herbs
B07C010S01,petasonem_ex_musteis,mel,honey,Undirected,7,10,1,Additive
B07C010S01,petasonem_ex_musteis,passum,raisin wine,Undirected,7,10,1,Alcoholic Beverages
B07C010S01,petasonem_ex_musteis,merum,pure wine,Undirected,7,10,1,Alcoholic Beverages
B07C010S01,petasonem_ex_musteis,hordeum,barley,Undirected,7,10,1,Cereals
B07C010S01,petasonem_ex_musteis,palmula,dates,Undirected,7,10,1,Fruit
B07C010S01,petasonem_ex_musteis,porcus,pork,Undirected,7,10,1,Meat
B07C011S01,laridi_coctura,anethum,dill,Undirected,7,11,1,Herbs
B07C011S01,laridi_coctura,sal,salt,Undirected,7,11,1,Additive
B07C011S01,laridi_coctura,oleum,oil,Undirected,7,11,1,Plants
B07C011S01,laridi_coctura,lardum,bacon/fat,Undirected,7,11,1,Meat
B07C012S01,iecinora_siue_pulmones,piper,pepper,Undirected,7,12,1,Spices
B07C012S01,iecinora_siue_pulmones,lac,milk,Undirected,7,12,1,Dairy
B07C012S01,iecinora_siue_pulmones,ovum,eggs,Undirected,7,12,1,Dairy
B07C012S01,iecinora_siue_pulmones,oenogarum,oenogarum,Undirected,7,12,1,Additive
B07C012S01,iecinora_siue_pulmones,iecur,liver,Undirected,7,12,1,Meat
B07C012S02,iecinora_siue_pulmones_aliter_in_pulmoni,piper,pepper,Undirected,7,12,2,Spices
B07C012S02,iecinora_siue_pulmones_aliter_in_pulmoni,liquamen,liquamen,Undirected,7,12,2,Additive
B07C012S02,iecinora_siue_pulmones_aliter_in_pulmoni,sal,salt,Undirected,7,12,2,Additive
B07C012S02,iecinora_siue_pulmones_aliter_in_pulmoni,mel,honey,Undirected,7,12,2,Additive
B07C012S02,iecinora_siue_pulmones_aliter_in_pulmoni,passum,raisin wine,Undirected,7,12,2,Alcoholic Beverages
B07C012S02,iecinora_siue_pulmones_aliter_in_pulmoni,lac,milk,Undirected,7,12,2,Dairy
B07C012S02,iecinora_siue_pulmones_aliter_in_pulmoni,ovum,eggs,Undirected,7,12,2,Dairy
B07C012S02,iecinora_siue_pulmones_aliter_in_pulmoni,merum,pure wine,Undirected,7,12,2,Alcoholic Beverages
B07C012S02,iecinora_siue_pulmones_aliter_in_pulmoni,oenogarum,oenogarum,Undirected,7,12,2,Additive
B07C012S02,iecinora_siue_pulmones_aliter_in_pulmoni,pulmones,lungs,Undirected,7,12,2,Meat
B07C012S02,iecinora_siue_pulmones_aliter_in_pulmoni,iecur,liver,Undirected,7,12,2,Meat
B07C013S01,dulcia_domestica_et_melcae,piper,pepper,Undirected,7,13,1,Spices
B07C013S01,dulcia_domestica_et_melcae,sal,salt,Undirected,7,13,1,Additive
B07C013S01,dulcia_domestica_et_melcae,mel,honey,Undirected,7,13,1,Additive
B07C013S01,dulcia_domestica_et_melcae,palmula,dates,Undirected,7,13,1,Fruit
B07C013S01,dulcia_domestica_et_melcae,nux,wallnuts,Undirected,7,13,1,Nuts & Seeds
B07C013S01,dulcia_domestica_et_melcae,nucleus,pine nuts,Undirected,7,13,1,Nuts & Seeds
B07C013S02,dulcia_domestica_et_melcae_aliter_dulcia,piper,pepper,Undirected,7,13,2,Spices
B07C013S02,dulcia_domestica_et_melcae_aliter_dulcia,mel,honey,Undirected,7,13,2,Additive
B07C013S02,dulcia_domestica_et_melcae_aliter_dulcia,lac,milk,Undirected,7,13,2,Dairy
B07C013S03,dulcia_domestica_et_melcae_aliter_dulcia,mel,honey,Undirected,7,13,3,Additive
B07C013S03,dulcia_domestica_et_melcae_aliter_dulcia,oleum,oil,Undirected,7,13,3,Plants
B07C013S03,dulcia_domestica_et_melcae_aliter_dulcia,lac,milk,Undirected,7,13,3,Dairy
B07C013S04,dulcia_domestica_et_melcae_aliter_dulcia,ruta,rue,Undirected,7,13,4,Herbs
B07C013S04,dulcia_domestica_et_melcae_aliter_dulcia,mel,honey,Undirected,7,13,4,Additive
B07C013S04,dulcia_domestica_et_melcae_aliter_dulcia,passum,raisin wine,Undirected,7,13,4,Alcoholic Beverages
B07C013S04,dulcia_domestica_et_melcae_aliter_dulcia,nux,wallnuts,Undirected,7,13,4,Nuts & Seeds
B07C013S04,dulcia_domestica_et_melcae_aliter_dulcia,piper,pepper,Undirected,7,13,4,Spices
B07C013S04,dulcia_domestica_et_melcae_aliter_dulcia,merum,pure wine,Undirected,7,13,4,Alcoholic Beverages
B07C013S04,dulcia_domestica_et_melcae_aliter_dulcia,nucleus,pine nuts,Undirected,7,13,4,Nuts & Seeds
B07C013S04,dulcia_domestica_et_melcae_aliter_dulcia,alica,spelt / emmer wheat,Undirected,7,13,4,Cereals
B07C013S05,dulcia_domestica_et_melcae_aliter_dulcia,piper,pepper,Undirected,7,13,5,Spices
B07C013S05,dulcia_domestica_et_melcae_aliter_dulcia,ruta,rue,Undirected,7,13,5,Herbs
B07C013S05,dulcia_domestica_et_melcae_aliter_dulcia,mel,honey,Undirected,7,13,5,Additive
B07C013S05,dulcia_domestica_et_melcae_aliter_dulcia,passum,raisin wine,Undirected,7,13,5,Alcoholic Beverages
B07C013S05,dulcia_domestica_et_melcae_aliter_dulcia,lac,milk,Undirected,7,13,5,Dairy
B07C013S05,dulcia_domestica_et_melcae_aliter_dulcia,nucleus,pine nuts,Undirected,7,13,5,Nuts & Seeds
B07C013S05,dulcia_domestica_et_melcae_aliter_dulcia,coagulum,coagulant,Undirected,7,13,5,Additive
B07C013S05,dulcia_domestica_et_melcae_aliter_dulcia,ovum,eggs,Undirected,7,13,5,Dairy
B07C013S06,dulcia_domestica_et_melcae_aliter_dulcia,piper,pepper,Undirected,7,13,6,Spices
B07C013S06,dulcia_domestica_et_melcae_aliter_dulcia,mel,honey,Undirected,7,13,6,Additive
B07C013S06,dulcia_domestica_et_melcae_aliter_dulcia,oleum,oil,Undirected,7,13,6,Plants
B07C013S06,dulcia_domestica_et_melcae_aliter_dulcia,lac,milk,Undirected,7,13,6,Dairy
B07C013S06,dulcia_domestica_et_melcae_aliter_dulcia,simila,fine flour,Undirected,7,13,6,Cereals
B07C013S07,tyropatinam,piper,pepper,Undirected,7,13,7,Spices
B07C013S07,tyropatinam,mel,honey,Undirected,7,13,7,Additive
B07C013S07,tyropatinam,lac,milk,Undirected,7,13,7,Dairy
B07C013S07,tyropatinam,ovum,eggs,Undirected,7,13,7,Dairy
B07C013S08,ova_spongia_ex_lacte,piper,pepper,Undirected,7,13,8,Spices
B07C013S08,ova_spongia_ex_lacte,mel,honey,Undirected,7,13,8,Additive
